availability_id,availability_30,availability_60,availability_90,availability_365,listing_id
996,28,58,88,363,NULL
997,0,27,57,237,NULL
998,15,45,68,68,NULL
999,30,33,33,304,NULL
1000,27,57,87,267,NULL
1001,0,0,0,0,NULL
1002,27,57,87,362,NULL
1003,0,0,0,0,NULL
1004,30,60,90,365,NULL
1005,30,60,90,365,NULL
1006,30,60,90,365,NULL
1007,29,59,89,364,NULL
1008,27,57,87,362,NULL
1009,30,60,90,365,NULL
1010,13,43,73,341,NULL
1011,11,41,71,346,NULL
1012,0,0,0,0,NULL
1013,21,51,81,84,NULL
1014,0,0,0,0,NULL
1015,0,0,0,0,NULL
1016,29,59,89,364,NULL
1017,7,23,26,83,NULL
1018,28,58,86,361,NULL
1019,26,56,84,359,NULL
1020,16,16,16,44,NULL
1021,23,25,25,265,NULL
1022,29,59,89,364,NULL
1023,29,59,89,263,NULL
1024,29,59,89,364,NULL
1025,5,35,37,194,NULL
1026,23,53,83,358,NULL
1027,21,36,36,220,NULL
1028,28,58,88,363,NULL
1029,12,22,22,174,NULL
1030,30,60,90,365,NULL
1031,25,51,81,350,NULL
1032,15,45,71,341,NULL
1033,0,0,0,81,NULL
1034,0,0,0,0,NULL
1035,14,44,74,164,NULL
1036,3,19,22,234,NULL
1037,30,60,90,365,NULL
1038,15,45,75,350,NULL
1039,16,46,76,348,NULL
1040,20,50,80,355,NULL
1041,5,35,65,340,NULL
1042,7,35,65,245,NULL
1043,12,17,17,170,NULL
1044,7,21,45,127,NULL
1045,11,34,64,339,NULL
1046,30,60,62,244,NULL
1047,27,57,87,362,NULL
1048,30,60,90,365,NULL
1049,26,56,86,361,NULL
1050,30,60,90,121,NULL
1051,3,23,53,291,NULL
1052,4,26,56,299,NULL
1053,0,0,0,0,NULL
1054,14,43,73,348,NULL
1055,30,60,90,365,NULL
1056,16,46,76,351,NULL
1057,0,0,0,0,NULL
1058,29,59,89,364,NULL
1059,30,60,90,365,NULL
1060,29,59,89,304,NULL
1061,29,59,89,364,NULL
1062,9,39,68,318,NULL
1063,12,42,72,347,NULL
1064,29,59,89,364,NULL
1065,29,59,89,364,NULL
1066,30,60,90,365,NULL
1067,0,15,15,166,NULL
1068,2,2,2,139,NULL
1069,10,36,57,297,NULL
1070,0,0,0,248,NULL
1071,15,34,50,295,NULL
1072,14,14,14,14,NULL
1073,11,41,70,306,NULL
1074,26,56,86,361,NULL
1075,7,23,43,279,NULL
1076,29,59,89,364,NULL
1077,16,46,76,318,NULL
1078,0,0,0,0,NULL
1079,6,31,61,72,NULL
1080,8,8,8,186,NULL
1081,20,50,78,346,NULL
1082,15,45,72,337,NULL
1083,3,25,55,298,NULL
1084,29,59,89,364,NULL
1085,29,59,89,364,NULL
1086,29,31,31,204,NULL
1087,28,30,30,147,NULL
1088,29,59,89,364,NULL
1089,30,60,90,365,NULL
1090,17,47,77,79,NULL
1091,9,16,16,221,NULL
1092,10,36,66,188,NULL
1093,17,17,17,17,NULL
1094,2,11,11,221,NULL
1095,30,60,90,365,NULL
1096,0,28,58,333,NULL
1097,9,39,69,337,NULL
1098,0,0,0,0,NULL
1099,4,24,47,288,NULL
1100,22,51,81,356,NULL
1101,16,46,76,351,NULL
1102,0,0,28,28,NULL
1103,29,59,89,364,NULL
1104,25,55,85,357,NULL
1105,10,38,65,281,NULL
1106,12,42,69,311,NULL
1107,6,6,6,60,NULL
1108,2,24,48,241,NULL
1109,13,43,73,341,NULL
1110,13,43,73,251,NULL
1111,7,37,56,273,NULL
1112,30,32,60,276,NULL
1113,9,28,50,99,NULL
1114,6,25,55,306,NULL
1115,0,0,0,181,NULL
1116,28,58,88,268,NULL
1117,0,0,0,0,NULL
1118,29,59,89,364,NULL
1119,0,0,0,8,NULL
1120,0,0,0,33,NULL
1121,6,29,56,313,NULL
1122,21,23,23,42,NULL
1123,29,34,34,34,NULL
1124,30,36,36,36,NULL
1125,29,34,34,34,NULL
1126,30,60,90,94,NULL
1127,30,60,90,365,NULL
1128,30,35,35,66,NULL
1129,19,49,79,259,NULL
1130,13,17,17,180,NULL
1131,7,34,64,292,NULL
1132,18,48,78,345,NULL
1133,10,40,70,345,NULL
1134,25,53,83,355,NULL
1135,29,59,89,364,NULL
1136,25,32,32,32,NULL
1137,8,8,8,144,NULL
1138,20,20,20,20,NULL
1139,6,22,22,22,NULL
1140,11,11,11,11,NULL
1141,15,45,73,339,NULL
1142,17,19,19,19,NULL
1143,23,23,23,215,NULL
1144,0,0,28,285,NULL
1145,29,59,89,179,NULL
1146,27,57,87,362,NULL
1147,17,47,72,343,NULL
1148,1,29,47,238,NULL
1149,11,41,55,291,NULL
1150,0,0,0,26,NULL
1151,9,36,57,57,NULL
1152,23,53,83,358,NULL
1153,0,28,46,235,NULL
1154,1,29,47,235,NULL
1155,0,27,46,233,NULL
1156,1,22,41,229,NULL
1157,0,0,0,0,NULL
1158,27,57,87,284,NULL
1159,7,35,65,256,NULL
1160,27,57,87,284,NULL
1161,0,0,0,0,NULL
1162,1,28,58,333,NULL
1163,24,54,78,352,NULL
1164,27,57,87,362,NULL
1165,10,39,69,335,NULL
1166,23,53,83,358,NULL
1167,13,13,13,13,NULL
1168,22,52,80,284,NULL
1169,16,16,16,16,NULL
1170,16,20,20,20,NULL
1171,0,19,48,308,NULL
1172,30,33,33,192,NULL
1173,23,53,83,351,NULL
1174,15,45,47,229,NULL
1175,30,60,90,365,NULL
1176,10,37,67,279,NULL
1177,10,40,43,43,NULL
1178,30,60,90,365,NULL
1179,12,27,27,28,NULL
1180,14,44,74,336,NULL
1181,22,52,82,342,NULL
1182,28,58,88,363,NULL
1183,25,55,77,77,NULL
1184,0,0,0,0,NULL
1185,0,0,0,0,NULL
1186,29,59,89,179,NULL
1187,30,60,90,365,NULL
1188,0,0,0,0,NULL
1189,12,17,17,208,NULL
1190,0,0,0,230,NULL
1191,23,28,28,226,NULL
1192,6,28,53,315,NULL
1193,0,0,0,263,NULL
1194,27,57,87,362,NULL
1195,14,44,74,78,NULL
1196,26,56,86,120,NULL
1197,24,54,84,359,NULL
1198,9,15,41,315,NULL
1199,30,32,32,32,NULL
1200,23,53,83,83,NULL
1201,21,46,76,348,NULL
1202,0,0,0,9,NULL
1203,15,15,15,193,NULL
1204,11,36,36,37,NULL
1205,27,57,59,189,NULL
1206,0,0,0,0,NULL
1207,0,0,0,0,NULL
1208,0,0,0,0,NULL
1209,0,0,0,0,NULL
1210,0,0,0,0,NULL
1211,0,0,0,0,NULL
1212,1,1,1,1,NULL
1213,26,56,86,230,NULL
1214,30,60,90,365,NULL
1215,8,26,56,331,NULL
1216,11,12,12,12,NULL
1217,28,58,88,363,NULL
1218,5,15,36,227,NULL
1219,0,0,0,0,NULL
1220,5,23,53,328,NULL
1221,16,18,18,104,NULL
1222,12,24,24,24,NULL
1223,30,60,90,333,NULL
1224,0,0,0,0,NULL
1225,23,53,83,238,NULL
1226,29,59,81,82,NULL
1227,0,0,0,0,NULL
1228,0,28,58,333,NULL
1229,0,0,26,60,NULL
1230,9,9,9,187,NULL
1231,15,45,75,350,NULL
1232,26,56,86,176,NULL
1233,0,27,29,29,NULL
1234,0,0,0,0,NULL
1235,9,11,11,11,NULL
1236,28,41,41,42,NULL
1237,19,49,66,341,NULL
1238,10,27,27,208,NULL
1239,27,57,87,177,NULL
1240,16,22,52,309,NULL
1241,15,45,75,350,NULL
1242,9,35,65,246,NULL
1243,8,13,13,13,NULL
1244,29,59,89,364,NULL
1245,30,60,90,330,NULL
1246,11,40,61,61,NULL
1247,29,59,89,364,NULL
1248,29,59,89,364,NULL
1249,23,53,83,321,NULL
1250,0,0,0,0,NULL
1251,11,41,71,346,NULL
1252,7,35,65,340,NULL
1253,13,43,51,317,NULL
1254,8,38,68,340,NULL
1255,19,49,70,330,NULL
1256,12,39,69,344,NULL
1257,30,60,90,365,NULL
1258,30,60,90,365,NULL
1259,11,20,20,20,NULL
1260,24,54,84,359,NULL
1261,29,59,89,364,NULL
1262,22,42,62,322,NULL
1263,15,35,56,318,NULL
1264,5,33,49,169,NULL
1265,30,60,90,365,NULL
1266,11,30,60,323,NULL
1267,27,54,83,358,NULL
1268,0,0,0,0,NULL
1269,0,0,0,0,NULL
1270,6,6,28,273,NULL
1271,26,56,86,350,NULL
1272,29,59,89,364,NULL
1273,29,41,41,240,NULL
1274,11,36,63,316,NULL
1275,29,36,36,307,NULL
1276,3,23,34,34,NULL
1277,28,58,88,363,NULL
1278,0,0,0,0,NULL
1279,0,16,16,167,NULL
1280,20,31,31,217,NULL
1281,0,0,0,0,NULL
1282,0,0,0,0,NULL
1283,11,38,49,49,NULL
1284,14,14,14,14,NULL
1285,29,59,89,364,NULL
1286,23,53,83,358,NULL
1287,29,59,89,364,NULL
1288,27,57,87,354,NULL
1289,10,36,66,341,NULL
1290,7,7,7,194,NULL
1291,28,58,88,363,NULL
1292,2,22,52,312,NULL
1293,7,34,64,339,NULL
1294,28,58,88,268,NULL
1295,30,60,90,365,NULL
1296,8,31,57,83,NULL
1297,0,28,58,302,NULL
1298,28,58,88,363,NULL
1299,8,18,18,290,NULL
1300,22,25,25,25,NULL
1301,15,45,75,338,NULL
1302,19,49,79,119,NULL
1303,0,0,0,0,NULL
1304,28,58,88,363,NULL
1305,30,60,90,365,NULL
1306,8,8,8,8,NULL
1307,17,47,77,352,NULL
1308,4,32,62,96,NULL
1309,0,0,0,0,NULL
1310,6,9,9,64,NULL
1311,10,22,22,22,NULL
1312,30,60,90,365,NULL
1313,29,59,89,364,NULL
1314,28,30,30,302,NULL
1315,28,30,30,296,NULL
1316,28,30,30,302,NULL
1317,12,25,25,228,NULL
1318,28,30,30,302,NULL
1319,28,58,88,363,NULL
1320,9,39,69,242,NULL
1321,10,40,64,254,NULL
1322,30,60,90,365,NULL
1323,0,0,0,66,NULL
1324,26,56,86,361,NULL
1325,30,60,90,357,NULL
1326,12,42,72,305,NULL
1327,0,13,13,13,NULL
1328,30,32,32,209,NULL
1329,29,59,89,263,NULL
1330,15,23,23,23,NULL
1331,30,60,90,365,NULL
1332,27,56,86,361,NULL
1333,0,0,0,271,NULL
1334,12,37,67,155,NULL
1335,28,30,30,302,NULL
1336,29,59,89,269,NULL
1337,11,21,21,21,NULL
1338,29,59,89,364,NULL
1339,30,60,90,365,NULL
1340,29,59,89,364,NULL
1341,28,30,30,302,NULL
1342,0,0,0,0,NULL
1343,0,0,0,0,NULL
1344,0,0,0,0,NULL
1345,20,43,64,64,NULL
1346,0,0,28,303,NULL
1347,24,44,73,191,NULL
1348,22,52,82,357,NULL
1349,6,33,63,291,NULL
1350,0,0,0,0,NULL
1351,6,33,63,291,NULL
1352,27,57,87,362,NULL
1353,0,0,0,273,NULL
1354,10,40,70,345,NULL
1355,3,20,42,185,NULL
1356,23,53,56,145,NULL
1357,30,60,90,350,NULL
1358,14,44,74,328,NULL
1359,26,56,86,361,NULL
1360,11,11,11,11,NULL
1361,30,60,90,365,NULL
1362,0,0,0,0,NULL
1363,3,14,44,300,NULL
1364,30,52,82,172,NULL
1365,14,44,72,251,NULL
1366,0,0,0,0,NULL
1367,14,44,61,63,NULL
1368,28,58,88,178,NULL
1369,0,0,0,0,NULL
1370,0,0,0,0,NULL
1371,29,59,89,364,NULL
1372,20,50,75,293,NULL
1373,29,59,89,364,NULL
1374,21,21,21,21,NULL
1375,0,0,0,0,NULL
1376,19,49,79,354,NULL
1377,18,21,21,202,NULL
1378,0,13,43,318,NULL
1379,0,0,0,0,NULL
1380,27,30,30,60,NULL
1381,27,57,87,362,NULL
1382,0,0,21,296,NULL
1383,27,57,87,362,NULL
1384,18,48,61,241,NULL
1385,30,60,90,365,NULL
1386,29,59,89,364,NULL
1387,27,57,87,362,NULL
1388,28,58,88,363,NULL
1389,0,0,0,214,NULL
1390,29,59,89,364,NULL
1391,18,22,22,22,NULL
1392,17,47,77,320,NULL
1393,28,58,88,363,NULL
1394,30,60,90,365,NULL
1395,2,27,57,91,NULL
1396,13,43,73,348,NULL
1397,30,60,90,365,NULL
1398,27,57,87,362,NULL
1399,23,53,83,358,NULL
1400,20,50,80,355,NULL
1401,8,38,68,311,NULL
1402,7,30,45,45,NULL
1403,20,43,73,348,NULL
1404,27,57,87,362,NULL
1405,9,39,64,332,NULL
1406,18,45,67,297,NULL
1407,27,57,87,362,NULL
1408,18,37,59,65,NULL
1409,7,11,11,11,NULL
1410,7,13,43,197,NULL
1411,11,41,43,149,NULL
1412,0,0,0,0,NULL
1413,30,60,90,365,NULL
1414,15,42,72,347,NULL
1415,0,0,0,251,NULL
1416,14,43,73,348,NULL
1417,30,60,90,365,NULL
1418,10,22,22,22,NULL
1419,14,42,70,345,NULL
1420,0,27,54,323,NULL
1421,8,31,61,326,NULL
1422,28,58,88,363,NULL
1423,22,52,82,357,NULL
1424,17,43,73,348,NULL
1425,6,36,38,211,NULL
1426,20,50,80,260,NULL
1427,30,60,90,365,NULL
1428,0,10,40,315,NULL
1429,29,59,89,364,NULL
1430,30,60,90,365,NULL
1431,30,60,90,365,NULL
1432,14,37,40,40,NULL
1433,15,28,28,86,NULL
1434,11,32,62,300,NULL
1435,30,60,90,365,NULL
1436,30,60,90,365,NULL
1437,5,6,36,283,NULL
1438,27,57,87,362,NULL
1439,18,48,75,349,NULL
1440,0,0,0,0,NULL
1441,29,59,89,179,NULL
1442,29,59,89,360,NULL
1443,30,60,90,365,NULL
1444,23,53,83,358,NULL
1445,13,43,73,314,NULL
1446,22,44,66,121,NULL
1447,0,0,0,0,NULL
1448,27,57,87,362,NULL
1449,10,37,67,173,NULL
1450,11,21,21,21,NULL
1451,29,59,89,364,NULL
1452,17,47,77,352,NULL
1453,19,22,22,22,NULL
1454,22,52,82,357,NULL
1455,10,40,70,331,NULL
1456,28,58,88,363,NULL
1457,24,54,84,359,NULL
1458,8,8,8,190,NULL
1459,0,0,0,0,NULL
1460,0,0,0,273,NULL
1461,0,0,0,0,NULL
1462,15,39,67,330,NULL
1463,9,26,56,331,NULL
1464,23,53,83,339,NULL
1465,25,52,82,357,NULL
1466,29,59,89,364,NULL
1467,26,56,86,361,NULL
1468,3,3,3,274,NULL
1469,0,0,0,271,NULL
1470,0,0,0,273,NULL
1471,0,0,0,0,NULL
1472,5,29,59,334,NULL
1473,29,59,89,179,NULL
1474,10,40,66,267,NULL
1475,30,60,90,365,NULL
1476,29,59,89,364,NULL
1477,29,59,89,364,NULL
1478,29,59,89,364,NULL
1479,29,59,89,364,NULL
1480,6,36,66,308,NULL
1481,0,0,0,0,NULL
1482,27,57,87,362,NULL
1483,23,53,83,358,NULL
1484,15,45,75,350,NULL
1485,27,57,87,362,NULL
1486,30,60,90,365,NULL
1487,21,51,81,356,NULL
1488,7,37,67,170,NULL
1489,21,51,81,343,NULL
1490,18,48,78,353,NULL
1491,10,11,11,121,NULL
1492,3,13,13,99,NULL
1493,27,57,87,90,NULL
1494,15,43,68,248,NULL
1495,0,28,58,271,NULL
1496,29,59,89,364,NULL
1497,29,59,89,89,NULL
1498,4,21,51,326,NULL
1499,13,43,73,286,NULL
1500,24,54,84,359,NULL
1501,29,59,89,364,NULL
1502,29,59,89,364,NULL
1503,0,0,0,241,NULL
1504,23,53,83,173,NULL
1505,12,40,57,57,NULL
1506,28,58,88,363,NULL
1507,30,60,90,365,NULL
1508,11,29,57,200,NULL
1509,20,50,80,348,NULL
1510,9,32,60,119,NULL
1511,12,36,66,279,NULL
1512,4,34,64,218,NULL
1513,0,0,0,30,NULL
1514,30,60,90,365,NULL
1515,25,50,80,94,NULL
1516,4,16,34,262,NULL
1517,23,24,24,24,NULL
1518,28,58,88,178,NULL
1519,12,15,15,15,NULL
1520,12,42,72,347,NULL
1521,0,0,0,164,NULL
1522,29,59,89,92,NULL
1523,5,5,5,168,NULL
1524,26,56,59,222,NULL
1525,0,0,0,0,NULL
1526,25,27,27,172,NULL
1527,6,20,50,299,NULL
1528,27,57,87,177,NULL
1529,29,59,89,179,NULL
1530,28,58,88,363,NULL
1531,13,40,70,184,NULL
1532,28,58,88,363,NULL
1533,23,53,83,358,NULL
1534,22,52,82,357,NULL
1535,7,25,55,330,NULL
1536,11,31,61,265,NULL
1537,0,28,58,333,NULL
1538,30,60,90,365,NULL
1539,29,59,89,269,NULL
1540,30,60,90,365,NULL
1541,29,59,89,364,NULL
1542,0,27,57,332,NULL
1543,0,0,0,35,NULL
1544,29,59,89,364,NULL
1545,28,58,88,363,NULL
1546,3,3,3,3,NULL
1547,30,60,90,365,NULL
1548,0,0,0,0,NULL
1549,24,54,81,204,NULL
1550,30,60,90,365,NULL
1551,29,59,89,364,NULL
1552,27,57,87,362,NULL
1553,30,60,90,365,NULL
1554,29,59,89,269,NULL
1555,30,60,90,365,NULL
1556,8,11,11,162,NULL
1557,17,47,49,50,NULL
1558,0,0,0,0,NULL
1559,13,41,65,65,NULL
1560,23,53,83,105,NULL
1561,0,0,0,84,NULL
1562,30,60,90,365,NULL
1563,29,59,89,364,NULL
1564,30,33,33,214,NULL
1565,0,0,0,36,NULL
1566,29,59,89,364,NULL
1567,0,0,0,0,NULL
1568,26,56,86,350,NULL
1569,23,53,83,358,NULL
1570,29,59,89,170,NULL
1571,28,58,88,363,NULL
1572,30,60,90,365,NULL
1573,0,0,0,135,NULL
1574,0,0,0,135,NULL
1575,16,16,16,38,NULL
1576,0,0,0,22,NULL
1577,0,4,4,128,NULL
1578,1,1,1,1,NULL
1579,10,40,57,57,NULL
1580,28,58,88,363,NULL
1581,7,29,53,263,NULL
1582,10,34,64,298,NULL
1583,29,59,89,364,NULL
1584,20,50,80,355,NULL
1585,29,31,52,327,NULL
1586,10,40,70,219,NULL
1587,7,18,38,215,NULL
1588,2,32,34,247,NULL
1589,30,60,88,304,NULL
1590,0,0,29,304,NULL
1591,30,60,90,365,NULL
1592,23,53,83,83,NULL
1593,0,0,0,20,NULL
1594,29,59,89,364,NULL
1595,0,0,8,221,NULL
1596,24,46,76,351,NULL
1597,7,37,67,342,NULL
1598,9,11,11,11,NULL
1599,16,17,17,17,NULL
1600,1,7,13,209,NULL
1601,22,52,82,86,NULL
1602,17,47,49,50,NULL
1603,19,23,23,23,NULL
1604,4,4,4,9,NULL
1605,24,54,63,63,NULL
1606,5,5,5,8,NULL
1607,23,53,83,358,NULL
1608,8,38,54,85,NULL
1609,0,15,26,301,NULL
1610,29,59,89,364,NULL
1611,0,0,0,0,NULL
1612,30,60,81,81,NULL
1613,30,60,90,365,NULL
1614,23,53,83,358,NULL
1615,0,0,0,272,NULL
1616,28,58,88,350,NULL
1617,18,38,38,38,NULL
1618,11,11,11,182,NULL
1619,29,59,89,364,NULL
1620,9,10,10,276,NULL
1621,29,59,89,364,NULL
1622,25,55,85,360,NULL
1623,14,34,57,332,NULL
1624,0,0,0,219,NULL
1625,25,55,57,209,NULL
1626,23,53,83,358,NULL
1627,24,54,84,359,NULL
1628,26,56,86,361,NULL
1629,30,60,90,365,NULL
1630,14,44,65,304,NULL
1631,0,0,0,0,NULL
1632,6,35,65,332,NULL
1633,0,0,9,9,NULL
1634,5,15,15,15,NULL
1635,14,44,74,349,NULL
1636,27,57,87,362,NULL
1637,0,0,0,0,NULL
1638,27,57,87,358,NULL
1639,29,32,32,244,NULL
1640,17,43,73,341,NULL
1641,0,0,0,272,NULL
1642,1,1,1,248,NULL
1643,5,35,65,326,NULL
1644,30,59,89,364,NULL
1645,21,51,81,356,NULL
1646,0,0,0,0,NULL
1647,1,1,1,29,NULL
1648,0,0,0,30,NULL
1649,30,60,90,99,NULL
1650,18,43,73,344,NULL
1651,26,56,86,361,NULL
1652,0,28,58,333,NULL
1653,0,0,0,0,NULL
1654,0,0,0,0,NULL
1655,29,59,89,302,NULL
1656,29,59,89,309,NULL
1657,13,43,73,348,NULL
1658,6,14,14,14,NULL
1659,30,60,90,365,NULL
1660,29,32,32,183,NULL
1661,30,60,90,365,NULL
1662,30,60,90,365,NULL
1663,29,59,89,364,NULL
1664,29,59,89,364,NULL
1665,25,55,85,360,NULL
1666,0,0,0,271,NULL
1667,20,50,80,260,NULL
1668,23,53,83,358,NULL
1669,2,29,59,334,NULL
1670,0,27,57,332,NULL
1671,30,55,85,349,NULL
1672,0,20,50,322,NULL
1673,29,59,89,364,NULL
1674,0,0,0,0,NULL
1675,28,58,88,261,NULL
1676,27,57,87,362,NULL
1677,0,0,0,135,NULL
1678,27,57,87,362,NULL
1679,27,57,87,362,NULL
1680,21,51,81,171,NULL
1681,22,52,82,85,NULL
1682,29,59,89,179,NULL
1683,9,9,9,9,NULL
1684,23,53,83,358,NULL
1685,9,34,57,258,NULL
1686,0,0,0,181,NULL
1687,29,59,89,364,NULL
1688,9,39,69,78,NULL
1689,30,60,90,365,NULL
1690,29,59,89,364,NULL
1691,0,0,0,185,NULL
1692,30,32,32,209,NULL
1693,0,0,0,0,NULL
1694,0,0,0,120,NULL
1695,7,32,61,298,NULL
1696,0,28,58,333,NULL
1697,27,54,56,92,NULL
1698,0,0,0,0,NULL
1699,30,60,90,365,NULL
1700,24,54,56,57,NULL
1701,30,60,90,365,NULL
1702,14,44,74,349,NULL
1703,8,10,10,162,NULL
1704,6,7,34,300,NULL
1705,10,36,66,341,NULL
1706,12,38,68,340,NULL
1707,14,44,74,308,NULL
1708,15,37,37,38,NULL
1709,28,58,88,363,NULL
1710,0,13,43,318,NULL
1711,11,25,25,25,NULL
1712,1,29,59,334,NULL
1713,30,60,90,362,NULL
1714,15,45,75,313,NULL
1715,21,26,26,297,NULL
1716,17,47,77,352,NULL
1717,0,0,0,32,NULL
1718,11,27,27,27,NULL
1719,22,52,82,263,NULL
1720,28,33,34,217,NULL
1721,26,56,86,361,NULL
1722,29,59,89,364,NULL
1723,0,0,0,0,NULL
1724,26,56,86,361,NULL
1725,13,41,71,324,NULL
1726,10,34,34,163,NULL
1727,0,0,0,0,NULL
1728,5,16,16,16,NULL
1729,23,25,25,25,NULL
1730,29,59,89,269,NULL
1731,0,28,58,148,NULL
1732,27,57,87,267,NULL
1733,6,6,6,158,NULL
1734,30,60,90,365,NULL
1735,29,59,89,364,NULL
1736,0,3,9,9,NULL
1737,4,25,55,59,NULL
1738,10,12,12,12,NULL
1739,0,27,53,320,NULL
1740,13,13,13,129,NULL
1741,30,60,90,348,NULL
1742,0,0,0,0,NULL
1743,0,0,0,0,NULL
1744,3,22,43,72,NULL
1745,0,0,0,0,NULL
1746,5,30,60,335,NULL
1747,14,16,44,319,NULL
1748,21,51,81,356,NULL
1749,30,60,90,365,NULL
1750,16,46,76,79,NULL
1751,6,8,24,24,NULL
1752,0,27,57,59,NULL
1753,0,0,0,0,NULL
1754,22,52,77,80,NULL
1755,0,0,0,0,NULL
1756,21,51,79,345,NULL
1757,11,41,71,74,NULL
1758,29,59,89,364,NULL
1759,25,55,85,89,NULL
1760,28,31,31,243,NULL
1761,26,56,86,90,NULL
1762,7,32,62,267,NULL
1763,29,59,89,364,NULL
1764,21,24,24,236,NULL
1765,29,59,89,179,NULL
1766,30,60,90,365,NULL
1767,2,4,4,4,NULL
1768,24,52,82,295,NULL
1769,28,58,88,92,NULL
1770,4,34,64,332,NULL
1771,28,58,88,92,NULL
1772,28,58,88,92,NULL
1773,29,59,89,93,NULL
1774,25,55,85,360,NULL
1775,15,33,33,124,NULL
1776,0,0,0,60,NULL
1777,8,32,62,319,NULL
1778,14,42,72,114,NULL
1779,24,54,57,57,NULL
1780,30,60,90,365,NULL
1781,0,0,0,0,NULL
1782,23,53,83,340,NULL
1783,28,58,88,178,NULL
1784,30,60,90,365,NULL
1785,20,38,38,38,NULL
1786,12,25,25,61,NULL
1787,17,47,77,349,NULL
1788,14,42,72,114,NULL
1789,13,13,13,165,NULL
1790,3,27,57,275,NULL
1791,0,0,0,0,NULL
1792,0,15,15,15,NULL
1793,1,29,59,334,NULL
1794,13,38,59,204,NULL
1795,2,16,46,312,NULL
1796,26,56,86,90,NULL
1797,27,55,85,93,NULL
1798,4,34,64,339,NULL
1799,22,52,78,353,NULL
1800,0,0,0,240,NULL
1801,20,50,80,344,NULL
1802,0,0,0,0,NULL
1803,29,59,89,364,NULL
1804,16,46,76,351,NULL
1805,3,22,52,272,NULL
1806,3,33,63,338,NULL
1807,16,46,76,351,NULL
1808,23,53,83,358,NULL
1809,30,60,90,365,NULL
1810,0,0,27,302,NULL
1811,30,32,32,304,NULL
1812,29,59,89,179,NULL
1813,28,58,88,179,NULL
1814,4,4,4,152,NULL
1815,19,22,22,123,NULL
1816,29,59,89,327,NULL
1817,30,60,90,365,NULL
1818,0,0,9,284,NULL
1819,10,40,70,345,NULL
1820,0,0,28,303,NULL
1821,5,5,5,5,NULL
1822,29,59,89,364,NULL
1823,0,0,0,3,NULL
1824,0,0,0,0,NULL
1825,24,54,84,356,NULL
1826,30,60,90,365,NULL
1827,29,59,62,62,NULL
1828,12,37,67,247,NULL
1829,18,18,18,290,NULL
1830,27,57,87,362,NULL
1831,30,60,90,365,NULL
1832,0,0,5,104,NULL
1833,0,0,0,0,NULL
1834,12,42,72,165,NULL
1835,9,14,14,142,NULL
1836,0,0,0,0,NULL
1837,27,57,87,177,NULL
1838,0,0,0,22,NULL
1839,30,60,90,365,NULL
1840,12,23,23,141,NULL
1841,9,38,67,293,NULL
1842,28,49,50,227,NULL
1843,13,43,45,49,NULL
1844,30,60,90,365,NULL
1845,0,22,47,253,NULL
1846,30,60,90,365,NULL
1847,22,45,75,168,NULL
1848,30,60,90,365,NULL
1849,23,49,79,169,NULL
1850,29,59,89,364,NULL
1851,28,58,88,363,NULL
1852,29,59,89,364,NULL
1853,29,59,89,364,NULL
1854,29,59,89,364,NULL
1855,17,47,77,305,NULL
1856,30,33,33,57,NULL
1857,30,60,90,365,NULL
1858,29,59,89,364,NULL
1859,29,59,89,364,NULL
1860,23,53,83,311,NULL
1861,16,46,76,351,NULL
1862,24,54,84,359,NULL
1863,29,59,89,364,NULL
1864,0,0,0,0,NULL
1865,29,59,89,364,NULL
1866,30,60,90,270,NULL
1867,21,51,81,84,NULL
1868,30,60,90,270,NULL
1869,30,57,87,352,NULL
1870,28,58,88,88,NULL
1871,5,15,15,15,NULL
1872,29,59,61,61,NULL
1873,27,57,87,362,NULL
1874,20,20,47,322,NULL
1875,0,0,1,1,NULL
1876,19,45,75,226,NULL
1877,27,56,86,89,NULL
1878,0,0,0,93,NULL
1879,12,12,12,283,NULL
1880,20,50,73,325,NULL
1881,0,0,0,32,NULL
1882,29,59,89,364,NULL
1883,29,59,89,179,NULL
1884,16,21,21,152,NULL
1885,0,0,0,0,NULL
1886,30,60,90,365,NULL
1887,21,51,81,256,NULL
1888,26,28,28,28,NULL
1889,27,57,87,362,NULL
1890,5,18,36,176,NULL
1891,0,0,0,0,NULL
1892,24,54,82,273,NULL
1893,3,20,50,282,NULL
1894,0,0,0,121,NULL
1895,14,44,74,349,NULL
1896,4,33,35,35,NULL
1897,0,0,0,181,NULL
1898,14,38,65,329,NULL
1899,27,57,87,362,NULL
1900,12,37,67,342,NULL
1901,27,57,87,362,NULL
1902,28,58,88,363,NULL
1903,30,60,90,365,NULL
1904,5,30,60,335,NULL
1905,0,0,0,272,NULL
1906,5,35,65,340,NULL
1907,6,35,65,323,NULL
1908,5,26,48,277,NULL
1909,3,31,55,300,NULL
1910,29,59,89,364,NULL
1911,19,48,78,81,NULL
1912,30,60,90,365,NULL
1913,0,0,0,1,NULL
1914,29,59,89,364,NULL
1915,5,25,49,313,NULL
1916,26,56,86,361,NULL
1917,29,59,83,354,NULL
1918,30,60,90,365,NULL
1919,30,60,90,365,NULL
1920,0,0,0,0,NULL
1921,30,60,90,365,NULL
1922,30,60,90,365,NULL
1923,25,25,25,176,NULL
1924,0,29,59,239,NULL
1925,28,58,88,307,NULL
1926,0,0,0,0,NULL
